Contract ID,Customer ID,Name,Age,Income,Occupation,Start Date,Term (Months),Monthly Payment,Total Amount,Asset Category,Vehicle Type,Payment Status,Missed Payments,Manufacture Year,Mileage (km),Chassis Number,Engine Number,End Date,Down Payment,Work Province,Brand,Model,NCB Score
fea922ce-5fc0-41cc-8c76-6b9f5a984c97,aad24c90-9015-446c-a8e0-ddbcf1702d0b,หล้า ถนัดการยนต์,51,45886,ข้าราชการ,2023-08-02,60,17496,1049760,รถยนต์,มอเตอร์ไซค์เล็ก,Default,2,2023,59886,CHS38WXSXGPOJC2Y,ENG3840580496,2028-07-06,282040.84,นครราชสีมา,Suzuki,Civic,571
5db2c164-1ae7-4a5f-b525-0d8c06334974,6c3d60a6-ba62-4006-95c0-7dc92b4ead62,ณาร์รีมาน สาระพันธ์,27,92320,ฟรีแลนซ์,2024-01-19,12,4821,57852,รถยนต์,มอเตอร์ไซค์ใหญ่,On Time,2,2010,82528,CHSOISD98ZR9HH06,ENG0869504621,2025-01-13,11942.49,สงขลา,Nissan,Mazda3,508
788437a9-116d-47b5-bdcd-9740e6acadeb,7f8affea-d5d7-44bb-a213-4943d4d0b4c5,อุดมลักษณ์ ไม้แดง,49,11043,เจ้าของกิจการ,2025-04-05,60,19526,1171560,รถยนต์,กระบะ,Default,4,2015,163745,CHSAUNDDVXDTRHY6,ENG8766073014,2030-03-10,307779.41,กรุงเทพมหานคร,Mazda,Wave 110i,497
f35c3868-66c8-455b-8173-f8728f67a283,e68cf66d-bf86-4a0b-b2df-253c7e3d96d6,บุญเกิด ถนัดรบ,64,17544,พนักงานบริษัท,2024-05-24,48,5299,254352,รถยนต์,รถตู้,On Time,4,2015,21556,CHSK5MW82I0IIJZE,ENG7474469446,2028-05-03,35717.79,สมุทรปราการ,Isuzu,Hilux Revo,457
26d33144-277a-4bb5-afdd-754863c66ccb,e9ed15e9-af9a-4c10-a187-cbc0746e62d4,อลิษา เจริญรัมย์,53,45538,เจ้าของกิจการ,2025-04-08,24,6961,167064,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,1,2017,41048,CHSETFPZ3BE0ML4G,ENG2130304037,2027-03-29,41697.29,ขอนแก่น,Suzuki,Civic,634
ef6de668-a724-4e7b-ab96-45a8c458b8fa,6566e112-a834-4f12-bd6f-128fd4e28bad,เขียว ถะเกิงชศ,61,76814,เจ้าของกิจการ,2023-08-13,48,16087,772176,รถยนต์,กระบะ,Default,2,2010,39501,CHSOH5OF5CQZ3Z5B,ENG2989907616,2027-07-23,90207.44,สงขลา,Suzuki,CBR500R,482
1c0db812-c167-4595-88d7-ad6502665d76,1f5c74a1-e38b-4cca-9d6e-424554f16a13,ฟิรยา ศรีวงค์,34,26824,เกษตรกร,2025-02-18,36,6556,236016,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2017,186573,CHS52TAVRH49B5IG,ENG1073735240,2028-02-03,37267.55,สุราษฎร์ธานี,Yamaha,Finn,793
90f1d4a3-43c8-4eb0-978f-c9f4fe21ba92,581a89a5-ef51-4aa4-bab7-b81f9c88f1ca,บุญพา ตรีเภรินทร์,51,29397,ฟรีแลนซ์,2024-04-12,60,14724,883440,รถจักรยานยนต์,รถตู้,Late,0,2020,26206,CHS9S63IQ72HUJCJ,ENG3661496724,2029-03-17,211369.72,นครศรีธรรมราช,Yamaha,MT-15,438
7f06c9c9-d058-4b88-b12f-2dda050f1e1c,81d55bfc-4bdb-45ef-b2f5-9152ec6326b5,บุญญามี เดชคุ้ม,48,72235,พนักงานบริษัท,2024-02-28,12,9555,114660,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,1,2016,172724,CHSQONHHLF2ANO32,ENG0622791193,2025-02-22,32166.95,ขอนแก่น,Honda,Vios,643
b446c9d8-2823-4478-86d0-ffdd982b73b1,8393de0c-0563-49a6-8a90-e91218fc9588,มนัญชยา หนุนสุข,42,55658,พนักงานบริษัท,2024-02-12,36,13166,473976,รถยนต์,มอเตอร์ไซค์เล็ก,Late,2,2020,92066,CHSJL91JX8I6ZJVW,ENG0768669468,2027-01-27,84291.05,สมุทรปราการ,Suzuki,Aerox,435
895c83af-5960-4ce7-a16b-de2ddcf6227c,ec5b70da-a372-4faa-a9d6-1ecb334de024,สโรชา บุนยะศัพท์,24,89780,ฟรีแลนซ์,2024-12-27,36,19438,699768,รถจักรยานยนต์,รถตู้,Default,4,2013,58465,CHSP8WDT2MLKIOLH,ENG8536823190,2027-12-12,88136.28,เชียงใหม่,Mazda,Commuter,387
d5fafd25-d5f1-4947-a5e0-d78790ca5775,69e96ad1-b422-4c8d-9a2e-9dafcccaa314,พรรณปพร ถมังรักษสัตว์,39,31158,เกษตรกร,2024-09-25,24,17057,409368,รถยนต์,รถตู้,On Time,0,2022,84191,CHSEMCTSVXIXV9WL,ENG8255103946,2026-09-15,55759.01,ปทุมธานี,Suzuki,Jazz,362
30687209-7339-429c-965b-4218fdfb44b1,4ad2d154-9f23-49c6-b003-d3d43ace0d81,ธีร์ธวันาย นิติสาขา,27,19681,พนักงานบริษัท,2023-09-04,24,4814,115536,รถจักรยานยนต์,เก๋ง,Late,3,2015,172389,CHS2NR5FZ8LC6M8J,ENG1205104477,2025-08-24,33590.52,ระยอง,Nissan,Wave 110i,847
3b68ecd4-16a7-4580-b27d-679f8145a176,4b5b602c-a2b1-4a50-acb9-0701fe782a1f,สิริ นิลสลัว,50,42706,เกษตรกร,2024-09-30,60,17584,1055040,รถจักรยานยนต์,กระบะ,Default,1,2015,152556,CHSU4E2TML7AG4LS,ENG3541974514,2029-09-04,246705.54,เชียงใหม่,Kawasaki,MU-X,767
d064dc97-eb87-4f19-9199-6daa62d5247a,ce24e1f5-933c-47cb-a0aa-dfb4f65db235,ณาร์รีมาน ทำประดู่,62,33251,เกษตรกร,2024-07-01,48,18090,868320,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,2,2022,125790,CHSVW16OOR2D8AB5,ENG9813408719,2028-06-10,117169.06,สุราษฎร์ธานี,Kawasaki,Wave 110i,721
34e2c1b5-ac41-4ff9-b1db-3ebf3d8fc320,f7edcf74-79a8-4fe4-8f00-df3d841fbed4,ฮาฟิต ศรีสัตย์,48,28234,ข้าราชการ,2023-05-10,60,5996,359760,รถยนต์,เก๋ง,On Time,3,2013,11585,CHSPMKG8MTUJXF1N,ENG4416501241,2028-04-13,89925.32,ขอนแก่น,Isuzu,Urvan,627
6f6e83f0-e7b2-4410-80b9-ffb1ad85ef86,32461582-d7ea-43ba-aff8-7891e154021c,จุฑารัตน์ บุญบำรุง,21,34315,เจ้าของกิจการ,2024-07-27,36,13869,499284,รถยนต์,รถตู้,Default,1,2022,143455,CHSFNKYNR9WWEH4Q,ENG6595235205,2027-07-12,106342.6,ปทุมธานี,Nissan,Raider R150,462
c9593dfc-47a3-41af-ad34-e63414df5c44,aa1c18d7-4710-4f2b-9f62-7d9b6186d6d0,คำปลิว เจริญรัมย์,22,65609,เกษตรกร,2023-09-14,60,12315,738900,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,Late,0,2016,168705,CHS4BPRRLH2ZTUDF,ENG1753435869,2028-08-18,121535.7,นนทบุรี,Nissan,Finn,337
0fb17aee-fcff-4877-a133-944c9c1b1bc3,e752b859-51a3-4227-89e5-79c450be0c70,หลี วิลาสินี,26,14340,ฟรีแลนซ์,2023-07-28,36,3136,112896,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,2,2010,187276,CHS46TED23GBQ128,ENG1876308147,2026-07-12,23353.57,สุราษฎร์ธานี,Kawasaki,Finn,632
bdbf518a-93af-4e6b-b7da-78bdf437024b,3ffc9e3b-e6a6-42d6-be7f-0e49bceb3137,นาวีตา นุตตาร,29,69266,เกษตรกร,2024-09-19,36,8403,302508,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,0,2017,113273,CHSJ5NMQKDBAXUTB,ENG1960301403,2027-09-04,45363.45,สงขลา,Mazda,Mazda2,386
aff193e6-0513-4313-89ed-000fe13e77c1,77e39e92-4f82-4342-b3b3-ddc8cff91d36,โสภณิตา นิยมสำหรวจ,44,33808,เจ้าของกิจการ,2023-07-08,60,5242,314520,รถยนต์,มอเตอร์ไซค์เล็ก,Late,1,2010,39981,CHSFCPYIAB9Z0OYC,ENG3430833506,2028-06-11,92283.17,สมุทรปราการ,Isuzu,D-Max,539
52a03793-6abd-419f-b101-e5774fce83b5,e3cf190d-961c-4e9f-9cb5-811ab498fc00,สราญจิตต์ นุชแนวนุ่ม,28,15110,เกษตรกร,2024-08-19,60,14639,878340,รถจักรยานยนต์,กระบะ,On Time,5,2014,24928,CHS99E5RZB319EK0,ENG9762157481,2029-07-24,201703.55,นครราชสีมา,Toyota,D-Max,372
818165c9-6cc7-4904-b57d-fba176f7a94b,703eeb08-1256-416a-958d-7f06c77cfb34,ปภาวรินทร์ ตวงทอง,29,50874,ข้าราชการ,2024-01-02,24,6812,163488,รถยนต์,กระบะ,Late,4,2019,74520,CHS1PGZ3ND18M06R,ENG9712417770,2025-12-22,27444.97,สมุทรปราการ,Mazda,Raider R150,816
d111bd96-6ae7-4ed3-a1c3-17881959366c,0af634c7-88f8-4ecf-b12a-bedb77a04e74,ฉัตรปรียา ยาปะโลหิต,53,32160,ฟรีแลนซ์,2023-08-19,48,6696,321408,รถจักรยานยนต์,รถตู้,Late,2,2012,60742,CHS352HTWTBKCFFE,ENG7747875101,2027-07-29,69209.02,นครศรีธรรมราช,Mazda,Raider R150,842
f871d003-10b7-4b5d-9be5-009b16dc39d7,87bf3696-f5d7-4a99-ad06-3ac1a4ea76d3,สมหมาย ทำประดู่,54,25196,เกษตรกร,2024-01-16,48,9433,452784,รถยนต์,กระบะ,Late,4,2012,150438,CHS4FCAPQP7LAX4Z,ENG9394488528,2027-12-26,104372.4,ชลบุรี,Kawasaki,MU-X,823
414c2909-b007-4236-be8f-81b3c43bc5bf,be2e3352-1ae6-44d7-994a-168dfa391ce0,วรรณรัตน์ ไทยสุชาต,61,95224,ฟรีแลนซ์,2024-09-11,48,7149,343152,รถยนต์,มอเตอร์ไซค์ใหญ่,On Time,1,2020,24461,CHSDZ8DN6OJE8JO4,ENG2857335487,2028-08-21,53961.84,สงขลา,Yamaha,Navara,474
85f68531-3fd9-452c-93a8-6621d357710e,b69a4058-1856-4f60-9ad2-2baabed72c4a,ปิยบุตร บุนยะตีรณะ,36,10583,เกษตรกร,2023-06-06,12,5480,65760,รถยนต์,มอเตอร์ไซค์ใหญ่,Default,4,2012,77023,CHSTNPQWDB5WOZM8,ENG8108618419,2024-05-31,9865.08,เชียงใหม่,Honda,City,438
7e49c62a-5d30-4994-a0e3-2d3500f4060c,45234a28-978f-4e1a-8451-8f4ccea86297,อัญพัชร์ สุวรรณหงษ์,42,83406,ข้าราชการ,2023-07-12,60,7404,444240,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,1,2010,49208,CHS2VBKT4W7KJ1NS,ENG8914036135,2028-06-15,126979.67,สงขลา,Suzuki,Raider R150,390
c0b83661-0ef2-400e-9c75-0c2b254d4f6c,aaa841bb-c850-46b2-8bff-6d45037799dd,ปิยะชาติ นพคเชนทร์,57,58524,ฟรีแลนซ์,2024-02-15,60,18021,1081260,รถยนต์,รถตู้,Late,1,2019,181875,CHSG9TMU8RQFGLLI,ENG8931898247,2029-01-19,152334.77,อุบลราชธานี,Mazda,Wave 110i,518
cda58889-7a60-4823-8648-1a3fb26e7943,87d6a4e2-9d3d-4cb0-8356-7ff919f0e84c,ปิยนุช งามพิเชษฐ์,65,75706,เจ้าของกิจการ,2023-09-25,60,14620,877200,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,Default,3,2012,77244,CHSMUXMG43LCKGBG,ENG7300589576,2028-08-29,251423.85,กรุงเทพมหานคร,Kawasaki,Mazda3,316
8c3e2d73-e499-49f4-9049-a598a7f19b72,dfb0b3f3-8331-4214-9015-f072937a545a,ประสิทธิ์ ชุมวระ,36,84100,เจ้าของกิจการ,2023-05-01,24,4010,96240,รถยนต์,มอเตอร์ไซค์ใหญ่,Default,5,2015,83196,CHSYW32GTIP3JPG8,ENG4446649717,2025-04-20,25593.63,ปทุมธานี,Suzuki,PCX 160,476
29da79c7-3050-49d0-b3fc-0b8ec81028ef,29fde56a-6f89-414e-8069-80a912fe65e3,ณภัทร นะวะมันดร,35,45344,เจ้าของกิจการ,2025-02-06,24,11824,283776,รถจักรยานยนต์,รถตู้,Late,3,2014,179319,CHS37B94NU4J7IJT,ENG9359504527,2027-01-27,58173.27,ปทุมธานี,Nissan,Z300,550
890d83f8-3122-465d-9bce-5f9acdd0a1f2,b709edd7-f92b-40a1-8953-47e9993dadd1,จิณภัทตา ตั้งเผ่า,20,91827,เจ้าของกิจการ,2025-02-21,24,11998,287952,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,1,2014,154667,CHS02ECSP7W5FXGY,ENG1983121760,2027-02-11,68985.17,นครศรีธรรมราช,Suzuki,D-Max,482
c179bcea-7bc8-4932-8c73-78b851b741ce,238d932a-26e5-4b82-8337-0a5062adbffe,อาภัศรา นิลเสนา,54,52301,ข้าราชการ,2024-08-18,36,8817,317412,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,1,2017,197878,CHS9TAOCE6ITG5LT,ENG1897177283,2027-08-03,32772.07,สุราษฎร์ธานี,Kawasaki,Z300,668
625e1198-5f33-42a0-8d97-39dea162f8a1,6b7ead5d-a33d-4ff0-b764-24977eef4387,รัฐพงษ์ ทวีเดช,26,17993,เจ้าของกิจการ,2023-07-29,12,4532,54384,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,3,2022,110229,CHS7YJKY3HJJHCJ4,ENG1971744822,2024-07-23,11925.53,ปทุมธานี,Suzuki,PCX 160,518
4b115fb6-5066-4ec0-8041-2e291c520c37,b5ea76ec-ba00-4be3-baff-12872c652517,เฉลิมรัตน์ นาฏคายี,36,60170,ข้าราชการ,2024-06-10,36,8741,314676,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,1,2015,64811,CHS91OQX7Q2LLTSR,ENG3053706903,2027-05-26,64329.18,นครศรีธรรมราช,Suzuki,Burgman 125,308
b2420930-e96d-4baa-8133-5593f4156b4d,868f145a-23c3-48f3-9985-87ddf34db7e9,พิศพรรณ ขอหมั่นกลาง,44,38684,เกษตรกร,2024-11-02,12,11852,142224,รถยนต์,เก๋ง,Late,1,2021,118550,CHS8L9QAPQ57EUZ4,ENG0651601038,2025-10-28,38891.18,อุบลราชธานี,Honda,Hilux Revo,746
2b9d9a71-346e-405d-9249-37f0b8916f96,6989a174-6d92-4420-8ac0-e867e80cb0dd,ทับทิม บุนยะตีรณะ,51,19156,ฟรีแลนซ์,2023-09-20,24,15822,379728,รถยนต์,กระบะ,On Time,3,2022,182026,CHS2UP48XF6LAZ3R,ENG5874098805,2025-09-09,102912.13,ชลบุรี,Suzuki,MU-X,440
8475f1a0-50b1-4abd-9527-5d830fe15f16,5ab97106-4405-440a-8b30-10ddbb120888,ชัชเวศย์ บุณยะภาชน์,54,22652,เกษตรกร,2024-01-19,60,3242,194520,รถยนต์,เก๋ง,On Time,4,2013,177070,CHS06K9VHEXQ51GN,ENG4991487867,2028-12-23,21365.19,ระยอง,Suzuki,BT-50,514
3058d3ce-15f4-47b7-b417-40e7ba12d394,fac26705-bbd9-4a7f-bfbc-6baad381039b,ทองสิริ อัตตนาถ,50,75333,เจ้าของกิจการ,2023-05-03,48,11922,572256,รถยนต์,มอเตอร์ไซค์เล็ก,On Time,4,2020,27954,CHSPC3H5YT9MPERT,ENG2492755396,2027-04-12,165082.27,นนทบุรี,Mazda,Hilux Revo,527
6d7afd01-aa79-4543-8d67-9d1ea725af3f,cd1f0c17-b5b3-4d16-963f-6fff3e8d1405,ณัฐติญา วะคีมัน,37,96190,พนักงานบริษัท,2025-02-15,36,11081,398916,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,1,2017,147668,CHS9WAINVQS9CQXN,ENG3583856975,2028-01-31,94373.7,กรุงเทพมหานคร,Yamaha,Mazda3,807
ba63b440-65d1-410b-b1a6-e846fc6e7672,3de87561-75b6-44d9-9609-1af0fba3beae,ธีรลักษณ์ ไทยสุชาต,50,10841,พนักงานบริษัท,2024-05-17,48,15437,740976,รถยนต์,มอเตอร์ไซค์เล็ก,On Time,2,2019,51630,CHSBAFVEM4BEQS54,ENG2647347725,2028-04-26,144394.06,พิษณุโลก,Honda,Almera,797
f1bd330f-8dfa-4059-a8a7-6c5b99c0b9b4,c177fe76-286b-489a-9bca-d3fca0b461e2,ณัฐธิตา ทุมะบุตร์,41,91386,ข้าราชการ,2023-11-01,24,6093,146232,รถจักรยานยนต์,กระบะ,Late,1,2023,36333,CHSO50112BB57F0L,ENG2856336052,2025-10-21,34155.24,นนทบุรี,Yamaha,Aerox,450
ce2c14b7-f9d4-43d9-9e37-05fb98081f44,ae1cb74f-bbe1-408e-b751-b849d56841e2,สนั่น ทศโยธิน,50,83228,ข้าราชการ,2023-11-17,12,4899,58788,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,5,2010,122961,CHSSIGHHW98INOBG,ENG6925940118,2024-11-11,14043.29,ภูเก็ต,Suzuki,Burgman 125,771
db9f1906-68d3-4884-84e4-c2a15f4b3f20,0694cb73-3197-483e-b3da-777bf20d49ad,แปลง มิ่งขวัญ,22,57691,เกษตรกร,2024-11-14,48,11193,537264,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,4,2023,194573,CHSIEDZBXJAAV0EL,ENG5952001014,2028-10-24,96106.94,อุบลราชธานี,Yamaha,Burgman 125,846
3dd7a97d-0787-49de-b3b4-0a15303159d0,335e8d9b-79ad-4b55-97d0-9bf7718c7232,อเนชา ชุมวระ,64,63464,เจ้าของกิจการ,2024-07-16,12,13125,157500,รถยนต์,กระบะ,Late,4,2020,102181,CHSXR1LGOO7OTY35,ENG9900781957,2025-07-11,39486.3,ชลบุรี,Yamaha,MT-15,750
da528152-891f-4207-9a1a-cb2944c73a40,8f14880b-88ee-4180-a2ef-42cda61fe29d,ราชัน น้ำทิพย์,59,86515,เจ้าของกิจการ,2023-05-19,60,10716,642960,รถยนต์,รถตู้,On Time,1,2014,10525,CHS6A3VD4ZUWKLZ8,ENG6079027870,2028-04-22,93299.17,พิษณุโลก,Mazda,Ninja 400,523
3be35504-6e93-420a-8653-ec143b1d7fe4,3ad4b1f1-0f79-4613-aa45-06f523127592,เจตธนากร หอมสิน,39,86644,เจ้าของกิจการ,2024-07-11,60,19438,1166280,รถจักรยานยนต์,เก๋ง,On Time,1,2018,80584,CHS6PRW3IX4HMYGA,ENG8728102389,2029-06-15,281652.65,พิษณุโลก,Isuzu,Vios,415
4a7a16c9-a476-47c0-aaae-d2fe18c4297f,49551565-cf4e-43e1-8d44-fbeeced7b401,โสภณ ถนิมมาศ,61,85606,พนักงานบริษัท,2024-05-28,36,18856,678816,รถยนต์,มอเตอร์ไซค์เล็ก,Late,2,2017,151444,CHSGQ6YEBNTY35JB,ENG6367870370,2027-05-13,110437.67,ขอนแก่น,Toyota,City,350
538abdd3-2875-4ece-b710-e51454d7241a,c062dd3b-34e8-4547-b652-63096f2aed2d,ทรรศนชัย ทัศนสุทธิ,24,74265,เจ้าของกิจการ,2024-02-08,24,14885,357240,รถยนต์,มอเตอร์ไซค์เล็ก,Default,1,2020,183223,CHSOFNLZCNIIN3L0,ENG1704001626,2026-01-28,82362.0,ขอนแก่น,Suzuki,D-Max,734
59f1efed-2e4a-4ec7-99fa-793eafa4f602,279a560e-30f2-4e73-8db3-1487045ababd,เพ็ญยุภา ดำริห์ชอบ,30,30014,พนักงานบริษัท,2024-07-29,48,16433,788784,รถยนต์,รถตู้,Late,4,2014,33386,CHSVDKBPGIZ5ZZ4I,ENG8449860958,2028-07-08,152604.11,ภูเก็ต,Toyota,Finn,613
0646974e-3b36-4e30-92bc-7c8787f0fd74,d7e44a57-670e-4d41-8342-f376be408fb3,ทวีวัฒน์ แน่นดุจป้อม,42,87746,พนักงานบริษัท,2025-03-02,60,11967,718020,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2022,195317,CHSOO14VVPHKYKM3,ENG0838827558,2030-02-04,88028.97,เชียงใหม่,Suzuki,Hilux Revo,665
ae25d4d6-464b-4e03-8c5d-09e3c703ba30,f889ba18-8310-43b5-803c-c1cb53e116f9,โกวิทย์ นำธวัช,22,26945,เจ้าของกิจการ,2024-03-13,12,6194,74328,รถยนต์,มอเตอร์ไซค์เล็ก,Late,3,2021,175042,CHST4A6D2L1WXON0,ENG1441257802,2025-03-08,12157.9,สุราษฎร์ธานี,Yamaha,PCX 160,509
fc84a2b4-a238-44f6-af09-d6947e79ae4b,9ab0a1d8-d1ba-4b20-a99d-bb666cd45534,สมเกียรติ ด้วงโสน,33,38655,ข้าราชการ,2023-11-12,60,11434,686040,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,4,2016,64603,CHSCAC0Z8XEI7L37,ENG6118477896,2028-10-16,197552.12,ชลบุรี,Yamaha,Urvan,300
970d6a36-9183-46ab-9400-cce85eeaa6b3,79b90674-d439-4fa1-a0a6-801b3f12396e,ศรีสวัสดิ์ นานายน,21,71705,ข้าราชการ,2024-01-07,60,7913,474780,รถยนต์,มอเตอร์ไซค์เล็ก,Default,0,2016,19013,CHSZ9PLGS2G1C35Y,ENG0329171462,2028-12-11,71652.6,สมุทรปราการ,Yamaha,Hilux Revo,398
5f896050-1987-4206-b382-11582a1b3e30,87359bfe-0583-42ce-994f-6b878ac0adf9,พิมพ์พิชญา เมืองสุข,31,76755,เจ้าของกิจการ,2024-12-28,12,12041,144492,รถยนต์,มอเตอร์ไซค์เล็ก,On Time,4,2011,113018,CHS0CYGENYEB8XJZ,ENG5030182945,2025-12-23,32333.98,ระยอง,Nissan,Aerox,636
88afda09-f190-40c5-bbc6-c9418af3fe65,75ac4f1c-88bd-4663-89fa-a5f0031d2db9,วิกิจ ธีวร,22,72367,ข้าราชการ,2024-06-08,36,10207,367452,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,5,2011,45253,CHSBW8W2PS3XKU6J,ENG4077918849,2027-05-24,58029.94,สุราษฎร์ธานี,Kawasaki,D-Max,362
0ddff7cb-d673-4430-ae60-3d27e6e76cf9,e170dd78-942b-45a6-b05e-39a604fb285c,นนทกาญจน์ ศรีอุ่น,52,13893,เกษตรกร,2024-06-16,36,4943,177948,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,Default,3,2013,149822,CHSNDAL52O0TTEEZ,ENG4052400630,2027-06-01,43980.3,นครราชสีมา,Mazda,MT-15,728
50442fce-7f05-47e4-8e08-058c582f8a94,6a3302c3-696c-4361-93a8-393e9476325a,ธีริสรา เลิศกิ่ง,27,40474,เกษตรกร,2024-05-03,48,5470,262560,รถยนต์,กระบะ,Default,0,2012,163773,CHSXEQ90NL3N8YGC,ENG8531668592,2028-04-12,72142.49,ภูเก็ต,Yamaha,City,620
a0320d84-ce8a-437f-96aa-82675245d7b9,a9696cdc-61bc-45e9-a857-abc9d2de2eb8,ธนวันต์ ถาวรายุศม์,24,77517,เกษตรกร,2023-11-01,48,11393,546864,รถยนต์,มอเตอร์ไซค์เล็ก,Default,4,2011,83828,CHSSEILIPYLZXZGO,ENG3058545508,2027-10-11,149248.52,กรุงเทพมหานคร,Honda,Urvan,674
b4c7be4d-ea7e-4bf6-b09a-94fa160f03d4,5a6d5632-bc59-44a5-83de-286bde7d7aba,อันธิกา พรรษาสกุล,36,48027,เจ้าของกิจการ,2023-07-01,12,12440,149280,รถยนต์,เก๋ง,Default,2,2021,183224,CHS7JZRY848VO7PB,ENG1629094901,2024-06-25,41453.15,นนทบุรี,Yamaha,CBR500R,362
565c932f-0dbc-4ac1-ac54-50537765e249,c7072894-12bf-4eb5-a143-23b8e599cdf3,พีระพงศ์พันธ์ นักรบ,23,76873,เจ้าของกิจการ,2024-11-23,36,17167,618012,รถยนต์,เก๋ง,Late,5,2012,134312,CHSMFY3DUDMOUENY,ENG6027021914,2027-11-08,171784.07,อุบลราชธานี,Suzuki,Finn,388
36849929-7282-4968-9fa0-1c52b51969af,dc30ed41-9650-49b3-8c48-646a412ca1b8,ศจีกาญจน์ นาคพันธุ์,21,44087,เกษตรกร,2023-07-04,24,14770,354480,รถยนต์,มอเตอร์ไซค์เล็ก,Late,5,2010,54157,CHSU3D2FWNQ5G8VW,ENG0316386318,2025-06-23,105611.98,สมุทรปราการ,Mazda,Ninja 400,829
9eaeee64-0fd6-46e1-a625-2c8c8e3386d1,66cc7c51-90a8-4e4b-bc30-e4a4b3cd958a,ขวัญรุ้ง ธูปหอม,31,77686,เกษตรกร,2023-07-23,24,11460,275040,รถจักรยานยนต์,กระบะ,Late,1,2019,56135,CHSF4XACE07BFD1T,ENG4845340804,2025-07-12,33957.47,สงขลา,Yamaha,Raider R150,525
15d92169-075d-4931-a467-347009fb0ecf,bf5ef89a-0bb3-409c-bab2-a6ca278dc18f,วิทูลย์ ไชยภา,46,28711,ข้าราชการ,2025-01-26,48,9757,468336,รถยนต์,มอเตอร์ไซค์ใหญ่,Default,4,2017,10599,CHSBHCDF8YBQ0MX5,ENG6924676050,2029-01-05,118934.64,พิษณุโลก,Nissan,Almera,492
b3d900e7-14ff-4154-9745-ad02d8486778,6cc3d6ed-a52d-448d-b890-b18c81176f03,นิชนันท์ เนตร์มณี,23,37031,ข้าราชการ,2024-06-21,60,4375,262500,รถจักรยานยนต์,รถตู้,Default,0,2021,30502,CHSJG3ZEH8K1NLLX,ENG7151220293,2029-05-26,47986.68,สุราษฎร์ธานี,Honda,Urvan,488
77be4ed5-e752-43ad-85cd-3d8a26a05e73,bcbff978-aa6e-4d6d-9232-3ffabab6fcb6,สันชัย ตะละภัฏ,36,71365,พนักงานบริษัท,2024-09-11,36,6212,223632,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,5,2019,98960,CHSEAQPVYVU0OGQ9,ENG1206839541,2027-08-27,59935.78,นครศรีธรรมราช,Yamaha,Mazda2,495
b7aa9d78-39fa-434f-9522-a76853c674cf,7c143676-ca92-46df-b8be-16fc4418bfe9,วิพุธ ดุริยพันธุ์,21,23349,เกษตรกร,2024-07-30,24,6576,157824,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,0,2022,189036,CHSTZSQK9PCRRMEN,ENG8867523986,2026-07-20,33623.39,ปทุมธานี,Toyota,Ninja 400,786
a068cce1-c883-442d-9478-0863029de611,2c9fac10-e967-496e-98ba-72fe716179b1,อุษณีย์ นรวิทย์โชติกุล,57,49129,เกษตรกร,2023-11-10,36,11358,408888,รถจักรยานยนต์,เก๋ง,On Time,5,2023,186105,CHSVNAWGI3SPV0UU,ENG5575403245,2026-10-25,66676.65,ปทุมธานี,Honda,Civic,603
096b2a4d-434b-4b8e-b668-f7628f3efc1c,e9884a0d-4452-4b8b-b058-378ac9afaf21,ปัณณวัชร ไทยสุชาต,59,42399,เจ้าของกิจการ,2025-02-04,12,19595,235140,รถจักรยานยนต์,รถตู้,Default,3,2013,79687,CHSOH23J2APA2LSK,ENG9159271884,2026-01-30,59061.51,นนทบุรี,Kawasaki,Raider R150,355
0eea58fb-4d21-462a-b9a2-2f4884cc9176,1c8b4e77-9640-42c2-a674-3a6c15b21137,เทอดศักดิ์ ถนัดกลึง,26,53464,พนักงานบริษัท,2025-01-17,12,19291,231492,รถจักรยานยนต์,กระบะ,Late,1,2013,135365,CHSGQ0SHKLCU8X8R,ENG9336453008,2026-01-12,53262.62,นนทบุรี,Nissan,Vios,565
